green,pin_x_m,pin_y_m,stimp,skill,mode,hour,ball_x_m,ball_y_m,dist_ft,slope_at_pin_pct,rollout_m,status,make,make_se,three_plus,exp_strokes,exp_strokes_se,off_green_pct,mean_past_miss_m,pct_miss_short,mean_leave_m,de_vs_best,de_pair_se
hole_01,0.000,0.000,10,tour,fall,11,-5.166,-3.236,20.00,1.38,1.20,ok,0.13750,0.00385,0.14737,2.00988,0.00470,0.00000,1.2084,0.0070,1.2261,0.15882,0.00398
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.00,ok,0.06350,0.00273,0.02567,1.96218,0.00286,0.00000,0.3666,0.5396,0.4915,0.00122,0.00234
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.10,ok,0.06838,0.00282,0.02966,1.96129,0.00299,0.00000,0.4174,0.4558,0.5039,0.00033,0.00158
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.20,ok,0.07587,0.00296,0.03683,1.96097,0.00318,0.00000,0.4690,0.3779,0.5311,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.30,ok,0.08038,0.00304,0.04726,1.96690,0.00333,0.00000,0.5212,0.3045,0.5696,0.00593,0.00142
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.40,ok,0.08425,0.00311,0.06127,1.97705,0.00348,0.00000,0.5803,0.2382,0.6213,0.01608,0.00195
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.50,ok,0.08725,0.00316,0.07845,1.99123,0.00364,0.00000,0.6437,0.1816,0.6834,0.03027,0.00244
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.60,ok,0.08800,0.00317,0.09798,2.01003,0.00377,0.00000,0.7094,0.1365,0.7509,0.04906,0.00280
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.70,ok,0.08775,0.00316,0.12173,2.03405,0.00390,0.00000,0.7834,0.0973,0.8292,0.07308,0.00305
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.80,ok,0.08463,0.00311,0.14907,2.06453,0.00399,0.00000,0.8649,0.0676,0.9143,0.10357,0.00324
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,0.90,ok,0.08288,0.00308,0.17551,2.09275,0.00409,0.00000,0.9461,0.0508,0.9961,0.13179,0.00347
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,1.00,ok,0.08000,0.00303,0.20574,2.12589,0.00417,0.00000,1.0360,0.0378,1.0866,0.16493,0.00367
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,1.10,ok,0.07662,0.00297,0.23438,2.15796,0.00422,0.00000,1.1160,0.0265,1.1701,0.19700,0.00380
hole_01,0.000,0.000,10,mid,fall,11,-5.166,-3.236,20.00,1.38,1.20,ok,0.07175,0.00289,0.26858,2.19709,0.00425,0.00000,1.2124,0.0182,1.2681,0.23613,0.00390
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.00,ok,0.05513,0.00255,0.24639,2.19962,0.00426,0.00000,0.7659,0.5235,0.8883,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.10,ok,0.05975,0.00265,0.25272,2.20149,0.00439,0.00000,0.8349,0.4850,0.9032,0.00187,0.00219
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.20,ok,0.06225,0.00270,0.26220,2.20886,0.00450,0.00000,0.8913,0.4467,0.9261,0.00924,0.00289
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.30,ok,0.06263,0.00271,0.27430,2.22118,0.00457,0.00000,0.9520,0.4123,0.9554,0.02156,0.00344
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.40,ok,0.06475,0.00275,0.28846,2.23400,0.00469,0.00000,1.0142,0.3782,0.9929,0.03438,0.00386
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.50,ok,0.06500,0.00276,0.30421,2.25047,0.00478,0.00000,1.0731,0.3451,1.0347,0.05085,0.00427
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.60,ok,0.06450,0.00275,0.32059,2.26844,0.00485,0.00000,1.1309,0.3155,1.0792,0.06882,0.00457
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.70,ok,0.06513,0.00276,0.33948,2.28810,0.00496,0.00000,1.1994,0.2865,1.1344,0.08848,0.00490
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.80,ok,0.06475,0.00275,0.36063,2.31130,0.00504,0.00000,1.2704,0.2573,1.1973,0.11168,0.00521
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,0.90,ok,0.06275,0.00271,0.38064,2.33502,0.00508,0.00000,1.3376,0.2343,1.2576,0.13540,0.00545
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,1.00,ok,0.06175,0.00269,0.40171,2.35908,0.00514,0.00000,1.4121,0.2128,1.3260,0.15946,0.00566
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,1.10,ok,0.06062,0.00267,0.42085,2.38133,0.00519,0.00000,1.4755,0.1919,1.3910,0.18171,0.00584
hole_01,0.000,0.000,10,hcp30,fall,11,-5.166,-3.236,20.00,1.38,1.20,ok,0.06000,0.00266,0.44268,2.40625,0.00525,0.00000,1.5556,0.1722,1.4700,0.20664,0.00602
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.00,ok,0.11875,0.00362,0.00341,1.88466,0.00363,0.00000,0.3138,0.5560,0.3761,0.02747,0.00298
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.10,ok,0.13237,0.00379,0.00458,1.87221,0.00381,0.00000,0.3604,0.4586,0.3866,0.01502,0.00248
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.20,ok,0.14338,0.00392,0.00702,1.86365,0.00396,0.00000,0.4085,0.3591,0.4147,0.00646,0.00182
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.30,ok,0.15388,0.00403,0.01107,1.85719,0.00410,0.00000,0.4648,0.2705,0.4606,0.00000,0.00000
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.40,ok,0.15975,0.00410,0.01699,1.85724,0.00420,0.00000,0.5275,0.1949,0.5206,0.00005,0.00171
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.50,ok,0.16000,0.00410,0.02512,1.86512,0.00426,0.00000,0.5966,0.1363,0.5910,0.00793,0.00226
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.60,ok,0.16037,0.00410,0.03567,1.87529,0.00433,0.00000,0.6743,0.0938,0.6716,0.01810,0.00264
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.70,ok,0.15937,0.00409,0.04813,1.88875,0.00440,0.00000,0.7518,0.0628,0.7541,0.03156,0.00285
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.80,ok,0.15575,0.00405,0.06347,1.90772,0.00445,0.00000,0.8392,0.0434,0.8437,0.05053,0.00308
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,0.90,ok,0.15375,0.00403,0.08144,1.92769,0.00454,0.00000,0.9282,0.0256,0.9392,0.07050,0.00329
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,1.00,ok,0.14913,0.00398,0.10223,1.95310,0.00460,0.00000,1.0242,0.0159,1.0379,0.09591,0.00348
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,1.10,ok,0.14338,0.00392,0.12450,1.98113,0.00465,0.00000,1.1206,0.0107,1.1352,0.12394,0.00364
hole_01,0.000,0.000,10,tour,fall,12,-6.092,-0.219,20.00,1.38,1.20,ok,0.13587,0.00383,0.14939,2.01352,0.00468,0.00000,1.2188,0.0061,1.2353,0.15633,0.00380
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.00,ok,0.06388,0.00273,0.02484,1.96097,0.00286,0.00000,0.3684,0.5313,0.4859,0.00208,0.00193
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.10,ok,0.06975,0.00285,0.02914,1.95940,0.00301,0.00000,0.4116,0.4422,0.5000,0.00050,0.00135
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.20,ok,0.07762,0.00299,0.03651,1.95889,0.00320,0.00000,0.4635,0.3628,0.5290,0.00000,0.00000
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.30,ok,0.08100,0.00305,0.04718,1.96619,0.00333,0.00000,0.5159,0.2856,0.5702,0.00730,0.00133
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.40,ok,0.08438,0.00311,0.06143,1.97707,0.00348,0.00000,0.5771,0.2199,0.6249,0.01818,0.00193
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.50,ok,0.08650,0.00314,0.07897,1.99249,0.00363,0.00000,0.6455,0.1687,0.6887,0.03360,0.00227
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.60,ok,0.08650,0.00314,0.09969,2.01322,0.00375,0.00000,0.7168,0.1262,0.7601,0.05433,0.00255
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.70,ok,0.08563,0.00313,0.12236,2.03678,0.00386,0.00000,0.7900,0.0935,0.8352,0.07789,0.00279
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.80,ok,0.08338,0.00309,0.14836,2.06505,0.00395,0.00000,0.8708,0.0693,0.9172,0.10616,0.00300
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,0.90,ok,0.08188,0.00307,0.17706,2.09528,0.00406,0.00000,0.9562,0.0498,1.0052,0.13639,0.00321
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,1.00,ok,0.07938,0.00302,0.20824,2.12899,0.00415,0.00000,1.0455,0.0341,1.0981,0.17010,0.00342
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,1.10,ok,0.07712,0.00298,0.24002,2.16306,0.00423,0.00000,1.1360,0.0232,1.1914,0.20417,0.00358
hole_01,0.000,0.000,10,mid,fall,12,-6.092,-0.219,20.00,1.38,1.20,ok,0.07375,0.00292,0.27371,2.20018,0.00428,0.00000,1.2308,0.0146,1.2890,0.24129,0.00375
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.00,ok,0.05212,0.00249,0.23877,2.19447,0.00413,0.00000,0.7919,0.5249,0.8765,0.00000,0.00000
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.10,ok,0.05563,0.00256,0.24664,2.19911,0.00426,0.00000,0.8405,0.4822,0.8936,0.00464,0.00130
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.20,ok,0.05775,0.00261,0.25734,2.20816,0.00437,0.00000,0.8968,0.4435,0.9182,0.01369,0.00194
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.30,ok,0.05950,0.00264,0.26990,2.21962,0.00448,0.00000,0.9579,0.4099,0.9486,0.02515,0.00240
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.40,ok,0.06075,0.00267,0.28427,2.23357,0.00459,0.00000,1.0108,0.3717,0.9855,0.03910,0.00283
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.50,ok,0.06162,0.00269,0.30051,2.24998,0.00470,0.00000,1.0672,0.3353,1.0294,0.05551,0.00326
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.60,ok,0.06225,0.00270,0.31837,2.26846,0.00481,0.00000,1.1295,0.3030,1.0797,0.07399,0.00367
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.70,ok,0.06050,0.00267,0.33720,2.29044,0.00486,0.00000,1.1901,0.2733,1.1325,0.09597,0.00404
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.80,ok,0.06050,0.00267,0.35642,2.31124,0.00495,0.00000,1.2586,0.2487,1.1906,0.11677,0.00435
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,0.90,ok,0.05962,0.00265,0.37774,2.33530,0.00502,0.00000,1.3286,0.2227,1.2567,0.14083,0.00469
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,1.00,ok,0.05875,0.00263,0.40022,2.36076,0.00508,0.00000,1.4035,0.1991,1.3290,0.16629,0.00503
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,1.10,ok,0.05663,0.00258,0.42203,2.38691,0.00510,0.00000,1.4748,0.1781,1.4000,0.19244,0.00526
hole_01,0.000,0.000,10,hcp30,fall,12,-6.092,-0.219,20.00,1.38,1.20,ok,0.05412,0.00253,0.44469,2.41458,0.00511,0.00000,1.5548,0.1608,1.4769,0.22011,0.00549
